TERM	CRN	SUBJ	CRSE	SECT	INSTR_TYPE	DAYS	START_TIME	END_TIME	ROOM_CAP
Winter	13103	HLTH	3103	A	LEC	M	1805	2055	78
Fall	33338	HLTH	3104	A	LEC	M	1805	2055	9000
Winter	13104	HLTH	3201	A	LEC	M	1135	1425	96
Winter	13105	HLTH	3201	A01	WKS	T	1805	1955	30
Winter	13106	HLTH	3201	A02	WKS	F	1135	1325	30
Winter	13107	HLTH	3201	A03	WKS	W	2005	2155	25
Winter	13108	HLTH	3201	A04	WKS	W	1805	1955	25
Winter	13109	HLTH	3201	A05	WKS				
Winter	13110	HLTH	3201	A06	WKS				
Winter	13111	HLTH	3302	A	LEC	MW	1005	1125	96
Winter	13112	HLTH	3302	A01	LAB	M	1335	1725	50
Winter	13113	HLTH	3302	A02	LAB	T	1335	1725	50
Winter	13114	HLTH	3302	A03	LAB	W	1335	1725	50
Winter	13115	HLTH	3302	A04	LAB	R	1335	1725	50
Winter	13116	HLTH	3302	A05	LAB	F	1335	1725	50
Winter	13117	HLTH	3302	A06	LAB	R	835	1225	50
Fall	33339	HLTH	3303	A	LEC	W	1805	2055	108
Fall	33340	HLTH	3303	A01	LAB	M	1035	1425	50
Fall	33341	HLTH	3303	A02	LAB	T	1135	1525	50
Fall	33342	HLTH	3303	A03	LAB	W	1135	1525	50
Fall	33343	HLTH	3303	A04	LAB	R	1135	1525	50
Winter	13118	HLTH	3401	A	LEC	W	1135	1425	58
Winter	13119	HLTH	3402	A	LEC	TR	1005	1125	66
Fall	33344	HLTH	3403	A	SEM	M	1135	1425	48
Winter	13120	HLTH	3404	A	LEC	F	835	1125	96
Fall	33345	HLTH	3503	A	LEC	MW	1435	1555	98
Fall	33346	HLTH	3901	A	SEM	T	835	1125	51
Fall	33347	HLTH	3902	A	SEM	R	835	1125	51
Fall	33348	HLTH	3903	A	SEM	T	1135	1425	42
Fall	33349	HLTH	4101	A	SEM	R	1805	2055	34
Winter	13121	HLTH	4201	A	LEC	WF	1435	1555	148
Winter	13122	HLTH	4201	A01	LAB	F	935	1125	26
Winter	13123	HLTH	4201	A02	LAB	M	1805	1955	25
Winter	13124	HLTH	4201	A03	LAB	R	935	1125	25
Winter	13125	HLTH	4201	A04	LAB	T	1805	1955	25
Winter	13126	HLTH	4301	A	LEC	T	1135	1425	42
Fall	33350	HLTH	4304	A	SEM	WF	1305	1425	58
Fall	33351	HLTH	4401	A	LEC	T	1435	1725	9000
Winter	13127	HLTH	4502	A	LEC	R	1805	2055	54
Winter	13128	HLTH	4502	A01	WKS				
Winter	13129	HLTH	4502	A02	WKS				
Winter	13130	HLTH	4701	A	SEM	T	1735	2025	51
Fall	33352	HLTH	4901	A	DIR				
Winter	13131	HLTH	4901	A	DIR				
Fall	33353	HLTH	4906	A	RES	R	1435	1725	51
Winter	13132	HLTH	4906	A	RES	R	1435	1725	51
Fall	33354	HLTH	4909	A	PLA	W	1805	2055	51
Winter	13133	HLTH	4909	A	PLA	W	1805	2055	42
Fall	33355	HLTH	4910	A	OTH				
Winter	13134	HLTH	4910	A	OTH				
Winter	15608	HLTH	4910	B	OTH				
Fall	33377	HRSJ	1101	A	LEC	M	1435	1625	348
Fall	33378	HRSJ	1101	A01	GRP	T	1335	1425	58
Fall	33379	HRSJ	1101	A02	GRP	T	935	1025	30
Fall	33380	HRSJ	1101	A03	GRP	T	835	925	30
Fall	33381	HRSJ	1101	A04	GRP	W	1335	1425	31
Fall	33382	HRSJ	1101	A05	GRP	W	1635	1725	31
Fall	33383	HRSJ	1101	A06	GRP	W	1235	1325	25
Winter	13153	HRSJ	1102	A	LEC	M	1135	1325	189
Winter	13154	HRSJ	1102	A01	GRP	M	1435	1525	58
Winter	13155	HRSJ	1102	A02	GRP	M	1535	1625	58
Winter	13156	HRSJ	1102	A03	GRP	M	1435	1525	31
Winter	13157	HRSJ	1102	A04	GRP	M	1535	1625	31
Winter	13158	HRSJ	1102	A05	GRP	M	1435	1525	35
Winter	13159	HRSJ	1102	A06	GRP	M	1535	1625	35
Fall	33384	HRSJ	2001	A	LEC	M	1135	1325	204
Fall	33385	HRSJ	2001	A01	GRP	T	1435	1525	52
Fall	33386	HRSJ	2001	A02	GRP	T	1535	1625	52
Fall	33387	HRSJ	2001	A03	GRP	T	1435	1525	30
Fall	33388	HRSJ	2001	A04	GRP	T	1535	1625	30
Fall	33389	HRSJ	2102	A	LEC	M	935	1125	58
Fall	33390	HRSJ	2102	A01	TUT	R	1635	1725	39
Fall	33391	HRSJ	2102	A02	TUT	M	1335	1425	34
Winter	13160	HRSJ	2202	A	LEC	F	935	1125	154
Winter	13161	HRSJ	2202	A01	GRP	F	1235	1325	51
Winter	13162	HRSJ	2202	A02	GRP	F	1135	1225	51
Winter	13163	HRSJ	2202	A03	GRP	F	1235	1325	31
Winter	13164	HRSJ	2202	A04	GRP	F	1135	1225	31
Winter	13165	HRSJ	2301	A	LEC	W	1435	1725	40
Fall	33392	HRSJ	2401	A	LEC	W	835	1025	58
Fall	33393	HRSJ	2401	A01	GRP	W	1035	1125	40
Fall	33394	HRSJ	2401	A02	GRP	W	1135	1225	40
Fall	33395	HRSJ	3001	A	LEC	R	1135	1425	56
Winter	13166	HRSJ	3001	A	LEC	R	1435	1725	54
Fall	33396	HRSJ	3302	A	LEC	T	1135	1425	56
Fall	33397	HRSJ	3303	A	LEC	F	1135	1425	98
Winter	13167	HRSJ	3303	A	LEC	F	835	1125	9000
Fall	35853	HRSJ	3304	A	LEC	W	1435	1725	9000
Winter	13168	HRSJ	3304	A	LEC				
Fall	35854	HRSJ	3504	A	LEC	T	1435	1725	66
Winter	13169	HRSJ	3504	A	LEC				
Winter	13170	HRSJ	4305	A	SEM	T	835	1125	9000
Winter	13171	HRSJ	4404	A	SEM	R	1805	2055	34
Fall	33398	HRSJ	4502	A	SEM	F	1135	1425	40
Winter	13172	HRSJ	4505	A	SEM	M	1135	1425	51
Fall	33399	HRSJ	4602	A	SEM				
Winter	15475	HRSJ	4907	A	SEM				
Fall	33400	HRSJ	4908	A	IND				
Winter	13173	HRSJ	4908	A	IND				
Fall	33409	HUMS	1000	A	LEC	WF	1005	1125	93
Winter	13180	HUMS	1000	A	LEC	WF	1005	1125	93
Fall	33410	HUMS	1000	A1	TUT	T	1305	1425	19
Winter	13181	HUMS	1000	A1	TUT	T	1305	1425	19
Fall	33411	HUMS	1000	A2	TUT	T	1435	1555	19
Winter	13182	HUMS	1000	A2	TUT	T	1435	1555	19
Fall	33412	HUMS	1000	A3	TUT				
Winter	13183	HUMS	1000	A3	TUT				
Fall	33413	HUMS	1000	A4	TUT	T	1005	1125	19
Winter	13184	HUMS	1000	A4	TUT	T	1005	1125	19
Fall	33414	HUMS	1200	A	LEC	TR	835	955	93
Fall	33415	HUMS	1200	B	LEC	WF	835	955	93
Winter	13185	HUMS	1300	A	LEC	TR	835	955	93
Fall	33416	HUMS	2000	A	LEC	TR	1305	1425	93
Winter	13186	HUMS	2000	A	LEC	TR	1305	1425	93
Fall	33417	HUMS	2000	A1	TUT	W	1135	1255	19
Winter	13187	HUMS	2000	A1	TUT	W	1135	1255	19
Fall	33418	HUMS	2000	A2	TUT	W	1435	1555	19
Winter	13188	HUMS	2000	A2	TUT	W	1435	1555	19
Fall	33419	HUMS	2101	A	LEC	WF	1305	1425	93
Winter	13189	HUMS	2102	A	LEC	WF	1305	1425	93
Fall	33420	HUMS	3000	A	LEC	WF	1435	1555	93
Winter	13190	HUMS	3000	A	LEC	WF	1435	1555	93
Fall	33421	HUMS	3000	A1	TUT	F	1005	1125	19
Winter	13191	HUMS	3000	A1	TUT	F	1005	1125	19
Fall	33422	HUMS	3000	A2	TUT	F	1135	1255	19
Winter	13192	HUMS	3000	A2	TUT	F	1135	1255	19
Fall	33423	HUMS	3102	A	LEC	TR	1435	1555	93
Winter	13193	HUMS	3103	A	LEC	WF	1605	1725	93
Fall	33424	HUMS	3200	A	LEC	TR	1005	1125	93
Winter	13194	HUMS	3200	A	LEC	TR	1005	1125	93
Winter	13195	HUMS	3500	A	LEC				
Fall	33425	HUMS	4000	A	LEC	M	1005	1125	93
Fall	33425	HUMS	4000	A	LEC	R	1605	1725	93
Winter	13196	HUMS	4000	A	LEC	M	1005	1125	93
Winter	13196	HUMS	4000	A	LEC	R	1605	1725	93
Fall	33426	HUMS	4000	A1	TUT	R	1435	1555	19
Winter	13197	HUMS	4000	A1	TUT	R	1435	1555	19
Fall	33427	HUMS	4000	A2	TUT	R	835	955	19
Winter	13198	HUMS	4000	A2	TUT	R	835	955	19
Fall	33428	HUMS	4001	A	IND				
Winter	13199	HUMS	4002	A	IND				
Winter	13200	HUMS	4103	A	LEC	M	1435	1725	93
Fall	33429	HUMS	4500	A	LEC	M	1135	1425	93
Winter	13201	HUMS	4902	B	SEM	T	1435	1725	20
Fall	33430	HUMS	4903	A	SEM	R	1135	1425	19
Winter	13202	HUMS	4903	B	SEM	R	1135	1425	19
Fall	33432	IDES	1000	A	LEC	F	835	1125	120
Winter	13206	IDES	1001	A	LEC	F	1135	1425	94
Fall	33433	IDES	1300	A	STU	W	1005	1255	10
Fall	33433	IDES	1300	A	STU	W	1405	1655	10
Fall	33434	IDES	1300	B	STU	W	1005	1255	10
Fall	33434	IDES	1300	B	STU	W	1405	1655	10
Winter	13207	IDES	1301	A	STU	M	1005	1255	10
Winter	13207	IDES	1301	A	STU	M	1405	1655	10
Winter	13208	IDES	1301	B	STU	M	1005	1255	10
Winter	13208	IDES	1301	B	STU	M	1405	1655	10
Fall	33435	IDES	2101	A	LEC	T	935	1225	55
Fall	33436	IDES	2101	A1	LAB	W	935	1225	12
Fall	33437	IDES	2101	A2	LAB	W	1335	1625	12
Winter	13209	IDES	2102	A	LEC	T	935	1225	58
Winter	13210	IDES	2102	A1	LAB	M	935	1225	12
Winter	13211	IDES	2102	A2	LAB	M	1335	1625	12
Fall	33438	IDES	2104	A	LEC	F	1435	1725	51
Winter	13212	IDES	2105	A	LEC	T	1435	1725	51
Fall	33439	IDES	2205	A	LEC	R	1435	1725	84
Fall	33440	IDES	2300	A	STU	M	1005	1255	10
Fall	33440	IDES	2300	A	STU	M	1405	1655	10
Fall	33441	IDES	2300	B	STU	M	1005	1255	10
Fall	33441	IDES	2300	B	STU	M	1405	1655	10
Winter	13213	IDES	2302	A	STU	F	1005	1255	10
Winter	13213	IDES	2302	A	STU	F	1405	1655	10
Winter	13214	IDES	2302	B	STU	F	1005	1255	10
Winter	13214	IDES	2302	B	STU	F	1405	1655	10
Winter	13215	IDES	2600	A	LEC	W	1805	2055	58
Fall	33442	IDES	3104	A	LEC	W	1135	1425	51
Fall	33443	IDES	3106	A	LEC	M	1805	2055	58
Winter	13216	IDES	3107	A	LEC	F	1435	1725	48
Winter	13217	IDES	3302	A	STU	T	1005	1255	20
Winter	13217	IDES	3302	A	STU	T	1405	1655	20
Winter	13218	IDES	3302	B	STU	W	1005	1255	20
Winter	13218	IDES	3302	B	STU	W	1405	1655	20
Fall	33444	IDES	3305	A	LEC	M	1135	1425	51
Winter	13219	IDES	3305	B	LEC	M	1135	1425	51
Winter	15598	IDES	3306	A	LEC				
Fall	33445	IDES	3310	A	STU	R	1005	1255	20
Fall	33445	IDES	3310	A	STU	R	1405	1655	20
Fall	33446	IDES	3310	B	STU	F	1005	1255	20
Fall	33446	IDES	3310	B	STU	F	1405	1655	20
Fall	33447	IDES	3502	A	LEC	T	1805	2055	47
Fall	33448	IDES	3601	A	LEC	T	1135	1425	51
Fall	33449	IDES	3999	A	WRK				
Winter	13220	IDES	3999	A	WRK				
Fall	33450	IDES	4001	A	SEM	W	1435	1725	40
Fall	33451	IDES	4001	B	SEM	W	1435	1725	35
Winter	13221	IDES	4002	A	LEC	T	1805	2055	51
Winter	13222	IDES	4101	A	LEC	M	1805	2055	35
Fall	33452	IDES	4301	A	STU	M	1005	1255	20
Fall	33452	IDES	4301	A	STU	M	1405	1655	20
Fall	33453	IDES	4301	B	STU	T	1005	1255	20
Fall	33453	IDES	4301	B	STU	T	1405	1655	20
Winter	15579	IDES	4305	A	LEC				
Fall	33454	IDES	4310	A	STU	R	1005	1255	20
Fall	33454	IDES	4310	A	STU	R	1405	1655	20
Winter	13223	IDES	4310	A	STU	F	1005	1255	20
Winter	13223	IDES	4310	A	STU	F	1405	1655	20
Winter	13223	IDES	4310	A	STU	R	1005	1255	20
Winter	13223	IDES	4310	A	STU	R	1405	1655	20
Fall	33455	IDES	4310	B	STU	R	1005	1255	20
Fall	33455	IDES	4310	B	STU	R	1405	1655	20
Winter	13224	IDES	4310	B	STU	R	1005	1255	20
Winter	13224	IDES	4310	B	STU	R	1405	1655	20
Winter	13224	IDES	4310	B	STU	F	1005	1255	20
Winter	13224	IDES	4310	B	STU	F	1405	1655	20
Fall	33456	IDES	4310	C	STU	F	1005	1255	20
Fall	33456	IDES	4310	C	STU	F	1405	1655	20
Winter	13225	IDES	4310	C	STU	F	1005	1255	20
Winter	13225	IDES	4310	C	STU	F	1405	1655	20
Winter	13225	IDES	4310	C	STU	R	1005	1255	20
Winter	13225	IDES	4310	C	STU	R	1405	1655	20
Fall	33457	IDES	4310	D	STU	F	1005	1255	20
Fall	33457	IDES	4310	D	STU	F	1405	1655	20
Winter	13226	IDES	4310	D	STU	F	1005	1255	20
Winter	13226	IDES	4310	D	STU	F	1405	1655	20
Winter	13226	IDES	4310	D	STU	R	1005	1255	20
Winter	13226	IDES	4310	D	STU	R	1405	1655	20
Fall	33458	IDES	4400	A	OTH				
Winter	13227	IDES	4400	A	OTH				
Fall	33459	IDES	4400	B	OTH				
Winter	13228	IDES	4400	B	OTH				
Fall	33471	IMD	1000	A	LEC	MW	1305	1425	108
Winter	13244	IMD	1001	A	WKS	T	805	1055	76
Winter	13245	IMD	1001	B	WKS	R	805	1055	76
Fall	33472	IMD	1002	A	WKS	T	1205	1455	76
Fall	33473	IMD	1002	B	WKS	R	1205	1455	76
Fall	33474	IMD	1004	A	WKS	T	805	1055	76
Fall	33475	IMD	1004	B	WKS	R	805	1055	76
Winter	13246	IMD	1005	A	WKS	R	1505	1655	76
Winter	13246	IMD	1005	A	WKS	T	1205	1455	76
Winter	13247	IMD	1005	B	WKS	R	1205	1455	76
Winter	13247	IMD	1005	B	WKS	T	1505	1655	76
Fall	33476	IMD	2003	A	WKS	M	805	1155	76
Fall	33477	IMD	2003	B	WKS	M	1305	1655	76
Winter	13248	IMD	2006	A	LEC	TR	1435	1555	60
Winter	13249	IMD	2006	A1	TUT	F	1305	1455	60
Fall	33478	IMD	2007	A	LEC	W	805	1055	76
Fall	33479	IMD	2007	B	LEC	W	1205	1455	76
Winter	13250	IMD	2900	A	STU	W	905	1155	77
Winter	13250	IMD	2900	A	STU	W	1305	1555	77
Winter	13250	IMD	2900	A	STU	F	1005	1155	77
Winter	13251	IMD	3002	A	LEC	TR	1005	1125	77
Winter	13252	IMD	3002	A1	TUT	R	1235	1425	60
Winter	13253	IMD	3004	A	LEC	TR	835	955	77
Winter	13254	IMD	3004	A1	TUT	T	1235	1425	60
Fall	33480	IMD	3005	A	LEC	F	805	1155	76
Fall	33481	IMD	3005	B	LEC	F	1305	1655	76
Fall	33482	IMD	3006	A	LEC	MW	1535	1655	60
Fall	33483	IMD	3006	A1	TUT	W	905	1055	60
Fall	33484	IMD	3900	A	STU	R	1305	1655	60
Fall	33484	IMD	3900	A	STU	T	805	1155	60
Fall	33485	IMD	3900	B	STU	R	805	1155	60
Fall	33485	IMD	3900	B	STU	T	1305	1655	60
Winter	13255	IMD	3901	A	STU	F	1305	1655	76
Winter	13255	IMD	3901	A	STU	W	805	1155	76
Winter	13256	IMD	3901	B	STU	F	805	1155	76
Winter	13256	IMD	3901	B	STU	W	1305	1655	76
Winter	13257	IMD	4002	A	SEM	T	1135	1425	52
Fall	33486	IMD	4006	A	LEC	MW	1305	1425	60
Fall	33487	IMD	4006	A1	LAB	W	1435	1625	60
Fall	33488	IMD	4008	A	LEC	TR	1305	1425	77
Fall	33489	IMD	4008	A1	LAB	T	1435	1625	60
Fall	33490	IMD	4901	A	CAP	F	835	1225	60
Fall	33490	IMD	4901	A	CAP	F	1335	1725	60
Winter	13258	IMD	4901	A	CAP	F	1335	1725	60
Winter	13258	IMD	4901	A	CAP	RF	835	1225	60
Fall	33491	INAF	3001	F	SEM	T	1805	2055	31
Winter	13259	INAF	3002	W	SEM	R	1435	1725	42
Winter	13260	INAF	4101	W	SEM	R	1435	1725	31
Fall	33492	INAF	4201	F	SEM	W	1435	1725	27
Winter	13261	INAF	4301	W	SEM				
Fall	33493	INAF	4401	F	SEM	R	1435	1725	27
Fall	33548	INDG	1010	A	LEC	M	1135	1325	204
Fall	33549	INDG	1010	A1	GRP	M	1805	1855	42
Fall	33550	INDG	1010	A2	GRP	T	1135	1225	40
Fall	33551	INDG	1010	A3	GRP	T	1235	1325	40
Fall	33552	INDG	1010	A4	GRP	M	1635	1725	42
Winter	13310	INDG	1010	B	LEC	W	1435	1625	120
Winter	13311	INDG	1010	B1	GRP	R	935	1025	55
Winter	13312	INDG	1010	B2	GRP	F	1535	1625	42
Winter	13313	INDG	1010	B3	GRP	R	1435	1525	52
Winter	13314	INDG	1010	B4	GRP	F	1335	1425	42
Winter	13315	INDG	1010	B5	GRP	R	1635	1725	36
Winter	13316	INDG	1010	B6	GRP	W	1635	1725	31
Fall	33553	INDG	1011	A	LEC	M	1435	1625	134
Winter	13317	INDG	1011	A	LEC	F	1135	1325	134
Fall	33554	INDG	1011	A1	GRP	M	1635	1725	42
Winter	13318	INDG	1011	A1	GRP	F	1335	1425	35
Fall	33555	INDG	1011	A2	GRP	M	1735	1825	42
Winter	13319	INDG	1011	A2	GRP	F	1435	1525	35
Fall	33556	INDG	1011	A3	GRP	M	1635	1725	52
Winter	13320	INDG	1011	A3	GRP	F	1335	1425	56
Fall	33557	INDG	1011	A4	GRP	M	1735	1825	48
Winter	13321	INDG	1011	A4	GRP	F	1435	1525	56
Fall	33558	INDG	1011	A5	GRP	M	1635	1725	98
Winter	13322	INDG	1011	A5	GRP	F	1335	1425	51
Fall	33559	INDG	1011	A6	GRP	M	1735	1825	31
Winter	13323	INDG	1011	A6	GRP	F	1435	1525	51
Fall	33560	INDG	2011	A	LEC	R	1435	1725	57
Winter	13324	INDG	2011	A	LEC	T	1135	1425	42
Winter	13325	INDG	2011	A1	GRP				
Winter	13326	INDG	2011	A2	GRP				
Winter	13327	INDG	2011	A3	GRP				
Fall	33561	INDG	2015	A	LEC	W	1435	1625	108
Fall	33562	INDG	2015	A1	GRP	W	1635	1725	78
Fall	33563	INDG	2015	A2	GRP	W	1735	1825	98
Fall	33564	INDG	2015	A3	GRP	W	1635	1725	78
Fall	33565	INDG	2015	A4	GRP	W	1735	1825	98
Winter	13328	INDG	2020	A	LEC				
Winter	13329	INDG	2020	A1	GRP				
Winter	13330	INDG	2020	A2	GRP				
Winter	13331	INDG	2020	A3	GRP				
Winter	13332	INDG	2302	A	LEC	F	835	1125	79
Winter	13333	INDG	2709	A	LEC	WF	835	955	51
Winter	13334	INDG	3001	A	SEM	M	1135	1425	29
Winter	13335	INDG	3012	A	SEM	R	835	1125	31
Fall	33566	INDG	3015	A	SEM	F	1135	1425	35
Fall	33567	INDG	3901	A	SEM	W	1435	1725	39
Winter	13336	INDG	3901	A	SEM	W	1435	1725	348
Fall	33568	INDG	3901	B	SEM	M	1805	2055	133
Fall	33569	INDG	4001	A	SEM	F	1135	1425	31
Fall	33570	INDG	4011	A	SEM	W	1435	1725	39
Winter	13337	INDG	4011	A	SEM				
Fall	35861	INDG	4011	B	SEM	W	1135	1425	18
Winter	15474	INDG	4901	B	SEM				
Winter	13338	INDG	4901	C	SEM	M	1435	1725	9000
Fall	33571	INDG	4905	A	DIR				
Winter	13339	INDG	4905	A	DIR				
Winter	15527	INSC	4907	A	HON		0	1159	
Winter	13340	IPAF	2000	A	LEC	W	1805	2055	57
Winter	13341	IPAF	2000	A01	TUT	M	1635	1755	57
Fall	33572	IPAF	4900	A	REP				
Winter	13342	IPAF	4900	A	REP				
Fall	33573	IPAF	4900	B	REP				
Winter	13343	IPAF	4900	B	REP				
Fall	33574	IPAF	4900	C	REP				
Winter	13344	IPAF	4900	C	REP				
Fall	33575	IPAF	4900	D	REP				
Winter	13345	IPAF	4900	D	REP				
Fall	33576	IPAF	4900	E	REP				
Winter	13346	IPAF	4900	E	REP				
Fall	33577	IPAF	4900	F	REP				
Winter	13347	IPAF	4900	F	REP				
Fall	33578	IPAF	4900	G	REP				
Winter	13348	IPAF	4900	G	REP				
Fall	33579	IPAF	4900	H	REP				
Winter	13349	IPAF	4900	H	REP				
Fall	33580	IPAF	4900	I	REP				
Winter	13350	IPAF	4900	I	REP				
Fall	33581	IPAF	4900	J	REP				
Winter	13351	IPAF	4900	J	REP				
Fall	33582	IPAF	4900	K	REP				
Winter	13352	IPAF	4900	K	REP				
Fall	33583	IPAF	4900	L	REP				
Winter	13353	IPAF	4900	L	REP				
Winter	13365	IRM	1002	A	LEC	T	1205	1355	40
Winter	13366	IRM	1002	A1	TUT	R	1205	1355	50
Fall	33593	IRM	1003	A	LEC	R	805	955	51
Fall	33594	IRM	1003	A1	TUT	R	1005	1155	51
Winter	13367	IRM	1004	A	LEC	T	805	1055	51
Fall	33595	IRM	1005	A	LEC	MW	1135	1255	120
Fall	33596	IRM	1005	A1	LAB	M	1435	1525	60
Fall	33597	IRM	1005	A2	LAB	W	1435	1525	60
Winter	13368	IRM	1006	A	LEC	T	1405	1555	40
Winter	13369	IRM	1006	A1	TUT	R	1505	1655	40
Fall	33598	IRM	1007	A	LEC	T	805	955	55
Fall	33599	IRM	1007	A1	LAB	R	1305	1455	30
Fall	33600	IRM	1008	A	LEC	T	1105	1355	55
Winter	13370	IRM	2002	A	LEC	M	1305	1455	51
Winter	13371	IRM	2002	A1	TUT	M	1505	1655	51
Fall	33601	IRM	2003	A	LEC	W	805	955	40
Fall	33602	IRM	2003	A1	TUT	W	1005	1055	40
Winter	13372	IRM	2004	A	LEC	F	805	955	51
Winter	13373	IRM	2004	A1	TUT	F	1005	1055	50
Fall	33603	IRM	2005	A	LEC	M	1205	1355	51
Fall	33604	IRM	2005	A1	LAB	M	1405	1555	51
Winter	13374	IRM	2006	A	LEC	TR	835	955	115
Winter	13375	IRM	2006	A1	LAB	R	1035	1225	60
Winter	13376	IRM	2006	A2	LAB	T	1235	1425	120
Winter	13377	IRM	3001	A	LEC	M	905	1055	51
Winter	13378	IRM	3001	A1	LAB	M	1105	1255	51
Fall	33605	IRM	3003	A	LEC	TR	1005	1125	25
Winter	13379	IRM	3004	A	LEC	T	1205	1355	67
Winter	13380	IRM	3004	A1	LAB	R	1205	1355	120
Fall	33606	IRM	3006	A	LEC	TR	835	955	25
Winter	13381	IRM	3007	A	TUT	TR	1435	1825	25
Fall	33607	IRM	3008	A	LEC	F	805	955	51
Fall	33608	IRM	3008	A1	LAB	F	1005	1155	51
Fall	33609	IRM	4000	A	LEC	W	1505	1655	40
Fall	33610	IRM	4000	A1	TUT	W	1705	1755	40
Winter	13382	IRM	4001	A	LEC	M	1505	1755	60
Winter	13383	IRM	4004	A	LEC	WF	835	955	25
Fall	33611	IRM	4005	A	LEC	TR	1005	1125	77
Fall	33612	IRM	4900	A	CAP	TR	1235	1625	25
Winter	13384	IRM	4900	A	CAP	WF	1105	1455	25
Fall	33613	ISAP	1001	A	LEC	MW	1435	1555	54
Winter	13385	ISAP	1002	A	SEM	TR	1305	1425	25
Fall	33614	ISAP	2001	A	LEC	TR	1435	1555	40
Winter	13386	ISAP	2002	A	LEC	TR	1435	1555	32
Fall	33615	ISAP	3001	A	SEM	TR	1005	1125	32
Winter	13387	ISAP	3002	A	LEC				
Winter	13388	ISAP	3003	A	LEC	TR	1005	1125	35
Fall	33616	ISAP	3004	A	LEC	T	1805	2055	35
Fall	33617	ISAP	3999	A	WRK				
Winter	13389	ISAP	3999	A	WRK				
Winter	15469	ISAP	4700	A	SEM	T	1435	1725	51
Winter	15638	ISAP	4901	A	IND				
Fall	35963	ISAP	4907	A	WKS				
Winter	15623	ISAP	4907	A	WKS				
Fall	33618	ISAP	4908	A	LEC				
Winter	13390	ISAP	4908	A	LEC				
Fall	33619	ITAL	1010	A	SEM	MW	1435	1625	36
Fall	33620	ITAL	1010	B	SEM	TR	1435	1625	32
Fall	33621	ITAL	1010	C	SEM	TR	1805	1955	32
Fall	33622	ITAL	1010	D	SEM	MW	1805	1955	40
Winter	13392	ITAL	1010	E	SEM	MW	935	1125	39
Winter	15680	ITAL	1010	W	SEM	TR	935	1125	32
Winter	13393	ITAL	1020	A	SEM	TR	1135	1325	39
Winter	13394	ITAL	1020	B	SEM	TR	1435	1625	39
Fall	33623	ITAL	2010	A	SEM	TR	1135	1325	39
Winter	13395	ITAL	2020	A	SEM	MW	1435	1625	32
Fall	33624	ITAL	3110	A	SEM	TR	1435	1725	32
Winter	13396	ITAL	4110	A	SEM	TR	1135	1425	32
Fall	33625	ITEC	1005	A	LEC	MW	1135	1255	120
Fall	33626	ITEC	1005	A1	TUT	M	1435	1525	60
Fall	33627	ITEC	1005	A2	TUT	W	1435	1525	60
Fall	33628	ITEC	1100	A	LEC	MW	1305	1425	108
Winter	13397	ITEC	1400	B	LEC	MW	1305	1425	108
Winter	13398	ITEC	1400	B1	TUT	M	1435	1725	120
Winter	13399	ITEC	1400	B2	TUT	W	835	1125	120
Winter	13400	ITEC	1401	A	LEC	MW	1135	1255	77
Winter	13401	ITEC	1401	A1	TUT	W	1435	1725	120
Fall	33629	ITEC	2000	A	LEC	TR	1305	1425	444
Fall	33630	ITEC	2000	A1	TUT	T	1435	1625	120
Fall	33631	ITEC	2000	A2	TUT	R	1435	1625	120
Winter	13402	ITEC	2100	A	LEC	TR	835	955	115
Winter	13403	ITEC	2100	A1	LAB	R	1035	1225	60
Winter	13404	ITEC	2100	A2	LAB	T	1235	1425	120
Fall	33632	ITEC	2400	A	LEC	TR	1005	1125	120
Fall	33633	ITEC	2400	A1	TUT	F	1135	1425	120
Fall	33634	ITEC	2400	A2	TUT	F	1435	1725	120
Fall	33635	ITEC	2401	A	LEC	MW	1135	1255	77
Fall	33636	ITEC	2401	A1	LAB	F	835	1125	120
Winter	13405	ITEC	3100	A	WKS	M	1435	1725	60
Fall	33637	ITEC	4007	A	LEC	TR	1135	1255	60
Fall	33638	ITEC	4007	A1	TUT	R	1435	1625	60
Fall	33639	ITEC	4009	A	LEC	MW	1005	1125	60
Fall	33640	ITEC	4009	A1	TUT	M	1435	1625	60
Fall	33641	ITEC	4010	A	LEC	TR	1005	1125	60
Fall	33642	ITEC	4010	A1	TUT	R	1635	1825	60
Winter	13406	ITEC	4011	A	LEC	T	1535	1825	60
Winter	13407	ITEC	4011	A1	TUT	W	1705	1855	60
Fall	33643	ITEC	4012	A	LEC	TR	835	955	40
Fall	33644	ITEC	4012	A1	TUT	M	1635	1825	60
Fall	33645	ITEC	4014	A	LEC	MW	1135	1255	40
Fall	33646	ITEC	4014	A1	TUT	W	1635	1825	60
Winter	13408	ITEC	4015	A	LEC	T	835	1125	60
Winter	13409	ITEC	4016	A	LEC	MW	1005	1125	31
Winter	13410	ITEC	4016	A1	TUT	M	1205	1355	60
Winter	13411	ITEC	4019	A	LEC	W	1135	1425	40
Winter	13412	ITEC	4019	A1	TUT	W	1505	1655	60
Winter	13413	ITEC	4020	A	STU	R	1335	1825	60
Fall	33647	ITEC	4021	A	LEC	MW	1305	1425	66
Fall	33679	JAPA	1010	A	SEM	MW	935	1125	42
Fall	33680	JAPA	1010	B	SEM	TR	935	1125	39
Fall	33681	JAPA	1010	C	SEM	TR	1435	1625	42
Fall	33682	JAPA	1010	D	SEM	MW	1805	1955	39
